contig	start	end	name	giemsa
2R	16142428	16150095	52E11	gpos100
2R	16150095	16161338	52F1	gpos100
2R	16161338	16169005	52F2	gpos100
2R	16169005	16176672	52F3	gpos100
2R	16176672	16180800	52F4	gpos100
2R	16180800	16186698	52F5	gpos100
2R	16186698	16189020	52F6	gpos100
2R	16189020	16199280	52F7	gpos100
2R	16199280	16204181	52F8	gpos100
2R	16204181	16211184	52F9	gpos100
2R	16211184	16218186	52F10	gpos100
2R	16218186	16231534	52F11	gpos100
2R	16231534	16246983	53A1	gpos100
2R	16246983	16262432	53A2	gpos100
2R	16262432	16267334	53A3	gpos100
2R	16267334	16280682	53A4	gpos100
2R	16280682	16285583	53A5	gpos100
2R	16285583	16296787	53B1	gpos100
2R	16296787	16307991	53B2	gpos100
2R	16307991	16314993	53B3	gpos100
2R	16314993	16321996	53B4	gpos100
2R	16321996	16328998	53B5	gpos100
2R	16328998	16333899	53B6	gpos100
2R	16333899	16349348	53C1	gpos100
2R	16349348	16364797	53C2	gpos100
2R	16364797	16382347	53C3	gpos100
2R	16382347	16447253	53C4	gpos100
2R	16447253	16469420	53C5	gpos100
2R	16469420	16522492	53C6	gpos100
2R	16522492	16565228	53C7	gpos100
2R	16565228	16577164	53C8	gpos100
2R	16577164	16604446	53C9	gpos100
2R	16604446	16607459	53C10	gpos100
2R	16607459	16622997	53C11	gpos100
2R	16622997	16634949	53C12	gpos100
2R	16634949	16643316	53C13	gpos100
2R	16643316	16655268	53C14	gpos100
2R	16655268	16667220	53C15	gpos100
2R	16667220	16690004	53D1	gpos100
2R	16690004	16712788	53D2	gpos100
2R	16712788	16728326	53D3	gpos100
2R	16728326	16736693	53D4	gpos100
2R	16736693	16748645	53D5	gpos100
2R	16748645	16760597	53D6	gpos100
2R	16760597	16772549	53D7	gpos100
2R	16772549	16788087	53D8	gpos100
2R	16788087	16810871	53D9	gpos100
2R	16810871	16819238	53D10	gpos100
2R	16819238	16834775	53D11	gpos100
2R	16834775	16846728	53D12	gpos100
2R	16846728	16855094	53D13	gpos100
2R	16855094	16872238	53D14	gpos100
2R	16872238	16882421	53D15	gpos100
2R	16882421	16914517	53E1	gpos100
2R	16914517	16957885	53E2	gpos100
2R	16957885	16973391	53E3	gpos100
2R	16973391	17027524	53E4	gpos100
2R	17027524	17027534	53E5	gpos100
2R	17027534	17027544	53E6	gpos100
2R	17027544	17027554	53E7	gpos100
2R	17027554	17027564	53E8	gpos100
2R	17027564	17027613	53E9	gpos100
2R	17027613	17033387	53E10	gpos100
2R	17033387	17039162	53E11	gpos100
2R	17039162	17048401	53F1	gpos100
2R	17048401	17057640	53F2	gpos100
2R	17057640	17061682	53F3	gpos100
2R	17061682	17067457	53F4	gpos100
2R	17067457	17083960	53F5	gpos100
2R	17083960	17089133	53F6	gpos100
2R	17089133	17096523	53F7	gpos100
2R	17096523	17103912	53F8	gpos100
2R	17103912	17107738	53F9	gpos100
2R	17107738	17111562	53F10	gpos100
2R	17111562	17118664	53F11	gpos100
2R	17118664	17127406	53F12	gpos100
2R	17127406	17132869	53F13	gpos100
2R	17132869	17143283	54A1	gpos100
2R	17143283	17205061	54A2	gpos100
2R	17205061	17227747	54A3	gpos100
2R	17227747	17289526	54B1	gpos100
2R	17289526	17330819	54B2	gpos100
2R	17330819	17341208	54B3	gpos100
2R	17341208	17367592	54B4	gpos100
2R	17367592	17393977	54B5	gpos100
2R	17393977	17404366	54B6	gpos100
2R	17404366	17438666	54B7	gpos100
2R	17438666	17438676	54B8	gpos100
2R	17438676	17438686	54B9	gpos100
2R	17438686	17438696	54B10	gpos100
2R	17438696	17438706	54B11	gpos100
2R	17438706	17438716	54B12	gpos100
2R	17438716	17438726	54B13	gpos100
2R	17438726	17440722	54B14	gpos100
2R	17440722	17448010	54B15	gpos100
2R	17448010	17481670	54B16	gpos100
2R	17481670	17497466	54B17	gpos100
2R	17497466	17507339	54B18	gpos100
2R	17507339	17534427	54C1	gpos100
2R	17534427	17534437	54C2	gpos100
2R	17534437	17549253	54C3	gpos100
2R	17549253	17550360	54C4	gpos100
2R	17550360	17559575	54C5	gpos100
2R	17559575	17559585	54C6	gpos100
2R	17559585	17561144	54C7	gpos100
2R	17561144	17566679	54C8	gpos100
2R	17566679	17574844	54C9	gpos100
2R	17574844	17585458	54C10	gpos100
2R	17585458	17588672	54C11	gpos100
2R	17588672	17601739	54C12	gpos100
2R	17601739	17622823	54D1	gpos100
2R	17622823	17643907	54D2	gpos100
2R	17643907	17654967	54D3	gpos100
2R	17654967	17676051	54D4	gpos100
2R	17676051	17693747	54D5	gpos100
2R	17693747	17701490	54D6	gpos100
2R	17701490	17722574	54E1	gpos100
2R	17722574	17727791	54E2	gpos100
2R	17727791	17732916	54E3	gpos100
2R	17732916	17738041	54E4	gpos100
2R	17738041	17740801	54E5	gpos100
2R	17740801	17742353	54E6	gpos100
2R	17742353	17749868	54E7	gpos100
2R	17749868	17772794	54E8	gpos100
2R	17772794	17800004	54E9	gpos100
2R	17800004	17811908	54E10	gpos100
2R	17811908	17858569	54F1	gpos100
2R	17858569	17858579	54F2	gpos100
2R	17858579	17862209	54F3	gpos100
2R	17862209	17874136	54F4	gpos100
2R	17874136	17886063	54F5	gpos100
2R	17886063	17890759	54F6	gpos100
2R	17890759	17924228	55A1	gpos100
2R	17924228	17957697	55A2	gpos100
2R	17957697	18012038	55A3	gpos100
2R	18012038	18013902	55A4	gpos100
2R	18013902	18047371	55B1	gpos100
2R	18047371	18080095	55B2	gpos100
2R	18080095	18081959	55B3	gpos100
2R	18081959	18097463	55B4	gpos100
2R	18097463	18119453	55B5	gpos100
2R	18119453	18121317	55B6	gpos100
2R	18121317	18133243	55B7	gpos100
2R	18133243	18141592	55B8	gpos100
2R	18141592	18163582	55B9	gpos100
2R	18163582	18165445	55B10	gpos100
2R	18165445	18173794	55B11	gpos100
2R	18173794	18216698	55B12	gpos100
2R	18216698	18264487	55C1	gpos100
2R	18264487	18312275	55C2	gpos100
2R	18312275	18340434	55C3	gpos100
2R	18340434	18394721	55C4	gpos100
2R	18394721	18394731	55C5	gpos100
2R	18394731	18399703	55C6	gpos100
2R	18399703	18408346	55C7	gpos100
2R	18408346	18424396	55C8	gpos100
2R	18424396	18454568	55C9	gpos100
2R	18454568	18457115	55C10	gpos100
2R	18457115	18476829	55C11	gpos100
2R	18476829	18478832	55C12	gpos100
2R	18478832	18495501	55C13	gpos100
2R	18495501	18534607	55D1	gpos100
2R	18534607	18536611	55D2	gpos100
2R	18536611	18557126	55D3	gpos100
2R	18557126	18581568	55D4	gpos100
2R	18581568	18613702	55E1	gpos100
2R	18613702	18631570	55E2	gpos100
2R	18631570	18642489	55E3	gpos100
2R	18642489	18650888	55E4	gpos100
2R	18650888	18664327	55E5	gpos100
2R	18664327	18689945	55E6	gpos100
2R	18689945	18691257	55E7	gpos100
2R	18691257	18704696	55E8	gpos100
2R	18704696	18723227	55E9	gpos100
2R	18723227	18734146	55E10	gpos100
2R	18734146	18745065	55E11	gpos100
2R	18745065	18750945	55E12	gpos100
2R	18750945	18769476	55F1	gpos100
2R	18769476	18782915	55F2	gpos100
2R	18782915	18798926	55F3	gpos100
2R	18798926	18807325	55F4	gpos100
2R	18807325	18820764	55F5	gpos100
2R	18820764	18843143	55F6	gpos100
2R	18843143	18854555	55F7	gpos100
2R	18854555	18884614	55F8	gpos100
2R	18884614	18887161	55F9	gpos100
2R	18887161	18898574	55F10	gpos100
2R	18898574	18918749	55F11	gpos100
2R	18918749	18921296	55F12	gpos100
2R	18921296	18927715	55F13	gpos100
2R	18927715	18968575	56A1	gpos100
2R	18968575	19004170	56A2	gpos100
2R	19004170	19012906	56A3	gpos100
2R	19012906	19051750	56B1	gpos100
2R	19051750	19090594	56B2	gpos100
2R	19090594	19103074	56B3	gpos100
2R	19103074	19107988	56B4	gpos100
2R	19107988	19142230	56B5	gpos100
2R	19142230	19144180	56B6	gpos100
2R	19144180	19156660	56B7	gpos100
2R	19156660	19187938	56C1	gpos100
2R	19187938	19212990	56C2	gpos100
2R	19212990	19220989	56C3	gpos100
2R	19220989	19252341	56C4	gpos100
2R	19252341	19254127	56C5	gpos100
2R	19254127	19285479	56C6	gpos100
2R	19285479	19287265	56C7	gpos100
2R	19287265	19295263	56C8	gpos100
2R	19295263	19306690	56C9	gpos100
2R	19306690	19318117	56C10	gpos100
2R	19318117	19329544	56C11	gpos100
2R	19329544	19358182	56D1	gpos100
2R	19358182	19386821	56D2	gpos100
2R	19386821	19415459	56D3	gpos100
2R	19415459	19423458	56D4	gpos100
2R	19423458	19441741	56D5	gpos100
2R	19441741	19441751	56D6	gpos100
2R	19441751	19450482	56D7	gpos100
2R	19450482	19454426	56D8	gpos100
2R	19454426	19460060	56D9	gpos100
2R	19460060	19469815	56D10	gpos100
2R	19469815	19486474	56D11	gpos100
2R	19486474	19491760	56D12	gpos100
2R	19491760	19499311	56D13	gpos100
2R	19499311	19506861	56D14	gpos100
2R	19506861	19570458	56D15	gpos100
2R	19570458	19683026	56E1	gpos100
2R	19683026	19782120	56E2	gpos100
2R	19782120	19813560	56E3	gpos100
2R	19813560	19899179	56E4	gpos100
2R	19899179	19971043	56E5	gpos100
2R	19971043	19971053	56E6	gpos100
2R	19971053	19971063	56F1	gpos100
2R	19971063	19971073	56F2	gpos100
2R	19971073	19974304	56F3	gpos100
2R	19974304	20015077	56F4	gpos100
2R	20015077	20029606	56F5	gpos100
2R	20029606	20070378	56F6	gpos100
2R	20070378	20111150	56F7	gpos100
2R	20111150	20151922	56F8	gpos100
2R	20151922	20219576	56F9	gpos100
2R	20219576	20238895	56F10	gpos100
2R	20238895	20275721	56F11	gpos100
2R	20275721	20275731	56F12	gpos100
2R	20275731	20275741	56F13	gpos100
2R	20275741	20276495	56F14	gpos100
2R	20276495	20280826	56F15	gpos100
2R	20280826	20336563	56F16	gpos100
2R	20336563	20361757	56F17	gpos100
2R	20361757	20404514	57A1	gpos100
2R	20404514	20447271	57A2	gpos100
2R	20447271	20490028	57A3	gpos100
2R	20490028	20532785	57A4	gpos100
2R	20532785	20569728	57A5	gpos100
2R	20569728	20593546	57A6	gpos100
2R	20593546	20621230	57A7	gpos100
2R	20621230	20643724	57A8	gpos100
2R	20643724	20669805	57A9	gpos100
2R	20669805	20683849	57A10	gpos100
2R	20683849	20734131	57B1	gpos100
2R	20734131	20796575	57B2	gpos100
2R	20796575	20874543	57B3	gpos100
2R	20874543	20941904	57B4	gpos100
2R	20941904	21009266	57B5	gpos100
2R	21009266	21009276	57B6	gpos100
2R	21009276	21009286	57B7	gpos100
2R	21009286	21009296	57B8	gpos100
2R	21009296	21019793	57B9	gpos100
2R	21019793	21020551	57B10	gpos100
2R	21020551	21023948	57B11	gpos100
2R	21023948	21027345	57B12	gpos100
2R	21027345	21033654	57B13	gpos100
2R	21033654	21048592	57B14	gpos100
2R	21048592	21055452	57B15	gpos100
2R	21055452	21079400	57B16	gpos100
2R	21079400	21080932	57B17	gpos100
2R	21080932	21084790	57B18	gpos100
2R	21084790	21091650	57B19	gpos100
2R	21091650	21107330	57B20	gpos100
2R	21107330	21123010	57C1	gpos100
2R	21123010	21135075	57C2	gpos100
2R	21135075	21144878	57C3	gpos100
2R	21144878	21152419	57C4	gpos100
2R	21152419	21159960	57C5	gpos100
2R	21159960	21167501	57C6	gpos100
2R	21167501	21179828	57C7	gpos100
2R	21179828	21186643	57C8	gpos100
2R	21186643	21199299	57C9	gpos100
2R	21199299	21214876	57D1	gpos100
2R	21214876	21230454	57D2	gpos100
2R	21230454	21249012	57D3	gpos100
2R	21249012	21267571	57D4	gpos100
2R	21267571	21277306	57D5	gpos100
2R	21277306	21281140	57D6	gpos100
2R	21281140	21287955	57D7	gpos100
2R	21287955	21300003	57D8	gpos100
2R	21300003	21301524	57D9	gpos100
2R	21301524	21308339	57D10	gpos100
2R	21308339	21326897	57D11	gpos100
2R	21326897	21365659	57D12	gpos100
2R	21365659	21378741	57D13	gpos100
2R	21378741	21403038	57E1	gpos100
2R	21403038	21432941	57E2	gpos100
2R	21432941	21461677	57E3	gpos100
2R	21461677	21464597	57E4	gpos100
2R	21464597	21477680	57E5	gpos100
2R	21477680	21500808	57E6	gpos100
2R	21500808	21500818	57E7	gpos100
2R	21500818	21506309	57E8	gpos100
2R	21506309	21535979	57E9	gpos100
2R	21535979	21537343	57E10	gpos100
2R	21537343	21549017	57E11	gpos100
2R	21549017	21572924	57F1	gpos100
2R	21572924	21596832	57F2	gpos100
2R	21596832	21611774	57F3	gpos100
2R	21611774	21626716	57F4	gpos100
2R	21626716	21646141	57F5	gpos100
2R	21646141	21662751	57F6	gpos100
2R	21662751	21671696	57F7	gpos100
2R	21671696	21692139	57F8	gpos100
2R	21692139	21704917	57F9	gpos100
2R	21704917	21721527	57F10	gpos100
2R	21721527	21758515	57F11	gpos100
2R	21758515	21801709	58A1	gpos100
2R	21801709	21844903	58A2	gpos100
2R	21844903	21927609	58A3	gpos100
2R	21927609	21978058	58A4	gpos100
2R	21978058	22068238	58B1	gpos100
2R	22068238	22073113	58B2	gpos100
2R	22073113	22080026	58B3	gpos100
2R	22080026	22086939	58B4	gpos100
2R	22086939	22091779	58B5	gpos100
2R	22091779	22098692	58B6	gpos100
2R	22098692	22105605	58B7	gpos100
2R	22105605	22114592	58B8	gpos100
2R	22114592	22123578	58B9	gpos100
2R	22123578	22128418	58B10	gpos100
2R	22128418	22141595	58C1	gpos100
2R	22141595	22154773	58C2	gpos100
2R	22154773	22161686	58C3	gpos100
2R	22161686	22168599	58C4	gpos100
2R	22168599	22183419	58C5	gpos100
2R	22183419	22184499	58C6	gpos100
2R	22184499	22193486	58C7	gpos100
2R	22193486	22212886	58D1	gpos100
2R	22212886	22292664	58D2	gpos100
2R	22292664	22338151	58D3	gpos100
2R	22338151	22407623	58D4	gpos100
2R	22407623	22407633	58D5	gpos100
2R	22407633	22407643	58D6	gpos100
2R	22407643	22409936	58D7	gpos100
2R	22409936	22417520	58D8	gpos100
2R	22417520	22444676	58E1	gpos100
2R	22444676	22471831	58E2	gpos100
2R	22471831	22492485	58E3	gpos100
2R	22492485	22513140	58E4	gpos100
2R	22513140	22520724	58E5	gpos100
2R	22520724	22534810	58E6	gpos100
2R	22534810	22548895	58E7	gpos100
2R	22548895	22562981	58E8	gpos100
2R	22562981	22577067	58E9	gpos100
2R	22577067	22584651	58E10	gpos100
2R	22584651	22608556	58F1	gpos100
2R	22608556	22636104	58F2	gpos100
2R	22636104	22648591	58F3	gpos100
2R	22648591	22668569	58F4	gpos100
2R	22668569	22668579	58F5	gpos100
2R	22668579	22669111	58F6	gpos100
2R	22669111	22675135	58F7	gpos100
2R	22675135	22675646	58F8	gpos100
2R	22675646	22685815	59A1	gpos100
2R	22685815	22693024	59A2	gpos100
2R	22693024	22743196	59A3	gpos100
2R	22743196	22766694	59A4	gpos100
2R	22766694	22799095	59B1	gpos100
2R	22799095	22849992	59B2	gpos100
2R	22849992	22866147	59B3	gpos100
2R	22866147	22922543	59B4	gpos100
2R	22922543	22922553	59B5	gpos100
2R	22922553	22940013	59B6	gpos100
2R	22940013	22956305	59B7	gpos100
2R	22956305	22978008	59B8	gpos100
2R	22978008	23019848	59C1	gpos100
2R	23019848	23061689	59C2	gpos100
2R	23061689	23098521	59C3	gpos100
2R	23098521	23130345	59C4	gpos100
2R	23130345	23139064	59C5	gpos100
2R	23139064	23178922	59D1	gpos100
2R	23178922	23214520	59D2	gpos100
2R	23214520	23250118	59D3	gpos100
2R	23250118	23285389	59D4	gpos100
2R	23285389	23306025	59D5	gpos100
2R	23306025	23331422	59D6	gpos100
2R	23331422	23352058	59D7	gpos100
2R	23352058	23363170	59D8	gpos100
2R	23363170	23388567	59D9	gpos100
2R	23388567	23409203	59D10	gpos100
2R	23409203	23434601	59D11	gpos100
2R	23434601	23484007	59E1	gpos100
2R	23484007	23531731	59E2	gpos100
2R	23531731	23556264	59E3	gpos100
2R	23556264	23562485	59E4	gpos100
2R	23562485	23580849	59F1	gpos100
2R	23580849	23580983	59F2	gpos100
2R	23580983	23581081	59F3	gpos100
2R	23581081	23632547	59F4	gpos100
2R	23632547	23674364	59F5	gpos100
2R	23674364	23725830	59F6	gpos100
2R	23725830	23787148	59F7	gpos100
2R	23787148	23787158	59F8	gpos100
2R	23787158	23805292	60A1	gpos100
2R	23805292	23836073	60A2	gpos100
2R	23836073	23852039	60A3	gpos100
2R	23852039	23860072	60A4	gpos100
2R	23860072	23868659	60A5	gpos100
2R	23868659	23877246	60A6	gpos100
2R	23877246	23883256	60A7	gpos100
2R	23883256	23894419	60A8	gpos100
2R	23894419	23908710	60A9	gpos100
2R	23908710	23921407	60A10	gpos100
2R	23921407	23934104	60A11	gpos100
2R	23934104	23943872	60A12	gpos100
2R	23943872	23956569	60A13	gpos100
2R	23956569	23971770	60A14	gpos100
2R	23971770	23976635	60A15	gpos100
2R	23976635	23989883	60A16	gpos100
2R	23989883	24003132	60B1	gpos100
2R	24003132	24016380	60B2	gpos100
2R	24016380	24021245	60B3	gpos100
2R	24021245	24030280	60B4	gpos100
2R	24030280	24051248	60B5	gpos100
2R	24051248	24057513	60B6	gpos100
2R	24057513	24066463	60B7	gpos100
2R	24066463	24083524	60B8	gpos100
2R	24083524	24097845	60B9	gpos100
2R	24097845	24114906	60B10	gpos100
2R	24114906	24134459	60B11	gpos100
2R	24134459	24144090	60B12	gpos100
2R	24144090	24156611	60B13	gpos100
2R	24156611	24174970	60C1	gpos100
2R	24174970	24222906	60C2	gpos100
2R	24222906	24248053	60C3	gpos100
2R	24248053	24273199	60C4	gpos100
2R	24273199	24290802	60C5	gpos100
2R	24290802	24346282	60C6	gpos100
2R	24346282	24394218	60C7	gpos100
2R	24394218	24449698	60C8	gpos100
2R	24449698	24505178	60D1	gpos100
2R	24505178	24505188	60D2	gpos100
2R	24505188	24524050	60D3	gpos100
2R	24524050	24540611	60D4	gpos100
2R	24540611	24579465	60D5	gpos100
2R	24579465	24579475	60D6	gpos100
2R	24579475	24585338	60D7	gpos100
2R	24585338	24599057	60D8	gpos100
2R	24599057	24615942	60D9	gpos100
2R	24615942	24648128	60D10	gpos100
2R	24648128	24649777	60D11	gpos100
2R	24649777	24657164	60D12	gpos100
2R	24657164	24677281	60D13	gpos100
2R	24677281	24714392	60D14	gpos100
2R	24714392	24733860	60D15	gpos100
2R	24733860	24747488	60D16	gpos100
2R	24747488	24796280	60E1	gpos100
2R	24796280	24838472	60E2	gpos100
2R	24838472	24851873	60E3	gpos100
2R	24851873	24876763	60E4	gpos100
2R	24876763	24940900	60E5	gpos100
2R	24940900	24940910	60E6	gpos100
2R	24940910	24940920	60E7	gpos100
2R	24940920	24954223	60E8	gpos100
2R	24954223	24955470	60E9	gpos100
2R	24955470	24963446	60E10	gpos100
2R	24963446	24990726	60E11	gpos100
2R	24990726	25017640	60E12	gpos100
2R	25017640	25044553	60F1	gpos100
2R	25044553	25066225	60F2	gpos100
2R	25066225	25093138	60F3	gpos100
2R	25093138	25101785	60F4	gpos100
2R	25101785	25286936	neg.10	gneg
3L	0	52709	neg.11	gneg
3L	52709	114102	61A6	gpos100
3L	114102	163984	61B1	gpos100
3L	163984	237127	61B2	gpos100
3L	237127	298520	61B3	gpos100
3L	298520	450083	61C1	gpos100
3L	450083	456078	61C2	gpos100
3L	456078	563755	61C3	gpos100
3L	563755	568411	61C4	gpos100
3L	568411	584813	61C5	gpos100
3L	584813	605001	61C6	gpos100
3L	605001	644273	61C7	gpos100
3L	644273	714263	61C8	gpos100
3L	714263	756302	61C9	gpos100
3L	756302	814270	61D1	gpos100
3L	814270	880120	61D2	gpos100
3L	880120	890466	61D3	gpos100
3L	890466	924623	61D4	gpos100
3L	924623	1006402	61E1	gpos100
3L	1006402	1056487	61E2	gpos100
3L	1056487	1082762	61E3	gpos100
3L	1082762	1132848	61F1	gpos100
3L	1132848	1174887	61F2	gpos100
3L	1174887	1216926	61F3	gpos100
3L	1216926	1282776	61F4	gpos100
3L	1282776	1309051	61F5	gpos100
3L	1309051	1335325	61F6	gpos100
3L	1335325	1360723	61F7	gpos100
3L	1360723	1393741	61F8	gpos100
3L	1393741	1449776	62A1	gpos100
3L	1449776	1498192	62A2	gpos100
3L	1498192	1546607	62A3	gpos100
3L	1546607	1548286	62A4	gpos100
3L	1548286	1568009	62A5	gpos100
3L	1568009	1587732	62A6	gpos100
3L	1587732	1607455	62A7	gpos100
3L	1607455	1622626	62A8	gpos100
3L	1622626	1651547	62A9	gpos100
3L	1651547	1680467	62A10	gpos100
3L	1680467	1695638	62A11	gpos100
3L	1695638	1710810	62A12	gpos100
3L	1710810	1761634	62B1	gpos100
3L	1761634	1764004	62B2	gpos100
3L	1764004	1774624	62B3	gpos100
3L	1774624	1811699	62B4	gpos100
3L	1811699	1815644	62B5	gpos100
3L	1815644	1836941	62B6	gpos100
3L	1836941	1876975	62B7	gpos100
3L	1876975	1879535	62B8	gpos100
3L	1879535	1900832	62B9	gpos100
3L	1900832	1932061	62B10	gpos100
3L	1932061	1963290	62B11	gpos100
3L	1963290	1979672	62B12	gpos100
3L	1979672	2020731	62C1	gpos100
3L	2020731	2081550	62C2	gpos100
3L	2081550	2112779	62C3	gpos100
3L	2112779	2142693	62C4	gpos100
3L	2142693	2177504	62D1	gpos100
3L	2177504	2218979	62D2	gpos100
3L	2218979	2247263	62D3	gpos100
3L	2247263	2269020	62D4	gpos100
3L	2269020	2310495	62D5	gpos100
3L	2310495	2365024	62D6	gpos100
3L	2365024	2386781	62D7	gpos100
3L	2386781	2421593	62E1	gpos100
3L	2421593	2469595	62E2	gpos100
3L	2469595	2491352	62E3	gpos100
3L	2491352	2513109	62E4	gpos100
3L	2513109	2554656	62E5	gpos100
3L	2554656	2583004	62E6	gpos100
3L	2583004	2631115	62E7	gpos100
3L	2631115	2666006	62E8	gpos100
3L	2666006	2674592	62E9	gpos100
3L	2674592	2716161	62F1	gpos100
3L	2716161	2757730	62F2	gpos100
3L	2757730	2779536	62F3	gpos100
3L	2779536	2807885	62F4	gpos100
3L	2807885	2836234	62F5	gpos100
3L	2836234	2864582	62F6	gpos100
3L	2864582	2932455	63A1	gpos100
3L	2932455	3000328	63A2	gpos100
3L	3000328	3048439	63A3	gpos100
3L	3048439	3050263	63A4	gpos100
3L	3050263	3062407	63A5	gpos100
3L	3062407	3074551	63A6	gpos100
3L	3074551	3083893	63A7	gpos100
3L	3083893	3115187	63B1	gpos100
3L	3115187	3116647	63B2	gpos100
3L	3116647	3128791	63B3	gpos100
3L	3128791	3132469	63B4	gpos100
3L	3132469	3144613	63B5	gpos100
3L	3144613	3148292	63B6	gpos100
3L	3148292	3160436	63B7	gpos100
3L	3160436	3172580	63B8	gpos100
3L	3172580	3179119	63B9	gpos100
3L	3179119	3191263	63B10	gpos100
3L	3191263	3203407	63B11	gpos100
3L	3203407	3207085	63B12	gpos100
3L	3207085	3216427	63B13	gpos100
3L	3216427	3222966	63B14	gpos100
3L	3222966	3252042	63C1	gpos100
3L	3252042	3261384	63C2	gpos100
3L	3261384	3270725	63C3	gpos100
3L	3270725	3280067	63C4	gpos100
3L	3280067	3303479	63C5	gpos100
3L	3303479	3310019	63C6	gpos100
3L	3310019	3336234	63D1	gpos100
3L	3336234	3404939	63D2	gpos100
3L	3404939	3427672	63D3	gpos100
3L	3427672	3471006	63E1	gpos100
3L	3471006	3514340	63E2	gpos100
3L	3514340	3564494	63E3	gpos100
3L	3564494	3607829	63E4	gpos100
3L	3607829	3651163	63E5	gpos100
3L	3651163	3673896	63E6	gpos100
3L	3673896	3703449	63E7	gpos100
3L	3703449	3726181	63E8	gpos100
3L	3726181	3755734	63E9	gpos100
3L	3755734	3825069	63F1	gpos100
3L	3825069	3828621	63F2	gpos100
3L	3828621	3844534	63F3	gpos100
3L	3844534	3874086	63F4	gpos100
3L	3874086	3903639	63F5	gpos100
3L	3903639	3919619	63F6	gpos100
3L	3919619	3935599	63F7	gpos100
3L	3935599	3970095	64A1	gpos100
3L	3970095	3993527	64A2	gpos100
3L	3993527	4016960	64A3	gpos100
3L	4016960	4044080	64A4	gpos100
3L	4044080	4097252	64A5	gpos100
3L	4097252	4115981	64A6	gpos100
3L	4115981	4142736	64A7	gpos100
3L	4142736	4169491	64A8	gpos100
3L	4169491	4180026	64A9	gpos100
3L	4180026	4245410	64A10	gpos100
3L	4245410	4249591	64A11	gpos100
3L	4249591	4292399	64A12	gpos100
3L	4292399	4335208	64B1	gpos100
3L	4335208	4378017	64B2	gpos100
3L	4378017	4388551	64B3	gpos100
3L	4388551	4407280	64B4	gpos100
3L	4407280	4426009	64B5	gpos100
3L	4426009	4468818	64B6	gpos100
3L	4468818	4479353	64B7	gpos100
3L	4479353	4489888	64B8	gpos100
3L	4489888	4555271	64B9	gpos100
3L	4555271	4559452	64B10	gpos100
3L	4559452	4610454	64B11	gpos100
3L	4610454	4653263	64B12	gpos100
3L	4653263	4696072	64B13	gpos100
3L	4696072	4722827	64B14	gpos100
3L	4722827	4749582	64B15	gpos100
3L	4749582	4784365	64B16	gpos100
3L	4784365	4811120	64B17	gpos100
3L	4811120	4878176	64C1	gpos100
3L	4878176	4945231	64C2	gpos100
3L	4945231	4971987	64C3	gpos100
3L	4971987	5039043	64C4	gpos100
3L	5039043	5106098	64C5	gpos100
3L	5106098	5131727	64C6	gpos100
3L	5131727	5158483	64C7	gpos100
3L	5158483	5193265	64C8	gpos100
3L	5193265	5258648	64C9	gpos100
3L	5258648	5262829	64C10	gpos100
